CustomerKey,GeographyKey,FirstName,LastName,fullName,BirthDate,MaritalStatus,Gender,EmailAddress,EnglishEducation,EnglishOccupation,AddressLine1,Phone,DateFirstPurchase,customer city
24113,209,Stephanie,Green,Stephanie Green,1967-12-06,S,Female,stephanie59@adventure-works.com,Partial College,Clerical,"22, quai Paul Doumer",1 (11) 500 555-0140,2021-03-15,Versailles
24114,269,Kristin,Yuan,Kristin Yuan,1978-10-21,M,Female,kristin9@adventure-works.com,Partial College,Clerical,1247 Violet Ct,1 (11) 500 555-0139,2021-07-31,Stoke-on-Trent
24115,268,Gary,Carlson,Gary Carlson,1967-09-07,M,Male,gary29@adventure-works.com,Bachelors,Skilled Manual,273 Oak Street,1 (11) 500 555-0114,2021-10-08,Liverpool
24116,196,Pedro,Martinez,Pedro Martinez,1968-05-26,M,Male,pedro17@adventure-works.com,Bachelors,Skilled Manual,"10, rue Lafayette",1 (11) 500 555-0151,2021-06-13,Paris
24117,152,Shannon,Gill,Shannon Gill,1983-09-17,M,Male,shannon35@adventure-works.com,Partial College,Clerical,Wasserstr 35,1 (11) 500 555-0188,2021-09-21,Berlin
24118,217,Donna,Chande,Donna Chande,1982-09-13,M,Female,donna13@adventure-works.com,Partial College,Clerical,"34, rue Lauriston",1 (11) 500 555-0167,2022-01-25,Paris La Defense
24119,206,Emmanuel,Kapoor,Emmanuel Kapoor,1982-09-09,S,Male,emmanuel1@adventure-works.com,Partial College,Clerical,"70, allée des Princes",1 (11) 500 555-0118,2021-09-12,Roissy en Brie
24120,133,Kaitlyn,Allen,Kaitlyn Allen,1982-11-15,S,Female,kaitlyn22@adventure-works.com,Partial College,Clerical,Dunckerstr 48523,1 (11) 500 555-0183,2021-03-25,Kassel
24121,173,Valerie,Liu,Valerie Liu,1982-09-09,S,Female,valerie5@adventure-works.com,Partial College,Clerical,Conesweg 270,1 (11) 500 555-0171,2021-10-20,Poing
24122,210,Michele,Blanco,Michele Blanco,1981-12-16,S,Female,michele49@adventure-works.com,High School,Manual,"24, rue Lauriston",1 (11) 500 555-0177,2021-09-26,Saint Ouen
24123,221,Heather,Hu,Heather Hu,1981-10-31,S,Female,heather19@adventure-works.com,High School,Manual,"77, quai de l´ Iton",1 (11) 500 555-0193,2021-07-07,Drancy
24124,222,Erik,Vazquez,Erik Vazquez,1981-11-01,S,Male,erik15@adventure-works.com,High School,Manual,"10, route de Marseille",1 (11) 500 555-0118,2021-12-29,Pantin
24125,204,Tiffany,Xu,Tiffany Xu,1981-11-17,S,Female,tiffany12@adventure-works.com,High School,Manual,"8868, avenue de Villiers",1 (11) 500 555-0126,2021-10-19,Paris
24126,213,Pedro,Mehta,Pedro Mehta,1982-06-03,S,Male,pedro14@adventure-works.com,High School,Manual,"24, avenue du Port",1 (11) 500 555-0116,2021-08-18,Verrieres Le Buisson
24127,175,James,Washington,James Washington,1981-10-18,S,Male,james29@adventure-works.com,Partial College,Clerical,Buergermeister-ulrich-str 6411,1 (11) 500 555-0181,2021-10-15,Saarlouis
24128,161,Kimberly,Ramirez,Kimberly Ramirez,1982-03-09,S,Female,kimberly10@adventure-works.com,Partial College,Clerical,Wertheimer Straße 266,1 (11) 500 555-0188,2021-07-24,Solingen
24129,131,Jamie,Gutierrez,Jamie Gutierrez,1979-10-05,S,Male,jamie33@adventure-works.com,Partial High School,Manual,Viktoria-Luise-Platz 422,1 (11) 500 555-0114,2021-07-29,Frankfurt
24130,151,Tanya,Navarro,Tanya Navarro,1984-12-30,M,Female,tanya6@adventure-works.com,Partial High School,Manual,Roßstr 7752,1 (11) 500 555-0110,2021-06-09,Paderborn
24131,225,Felicia,Rubio,Felicia Rubio,1979-11-29,M,Female,felicia19@adventure-works.com,Partial High School,Manual,"26, place de la Concorde",1 (11) 500 555-0120,2022-01-25,Orly
24132,276,Devon,Tang,Devon Tang,1980-06-25,S,Male,devon3@adventure-works.com,Partial High School,Manual,730 Keller Ridge Dr,1 (11) 500 555-0139,2021-10-15,Woolston
24133,198,Carla,Patel,Carla Patel,1979-12-30,S,Female,carla6@adventure-works.com,Partial High School,Manual,Attaché de Presse,1 (11) 500 555-0136,2021-05-12,Paris
24134,196,Edgar,Kapoor,Edgar Kapoor,1979-11-09,S,Male,edgar1@adventure-works.com,Partial High School,Manual,"515, rue Léo Delibes",1 (11) 500 555-0184,2021-12-17,Paris
24135,217,Martin,Martinez,Martin Martinez,1981-03-01,S,Male,martin22@adventure-works.com,Partial College,Clerical,"34, place de Brazaville",1 (11) 500 555-0180,2021-03-28,Paris La Defense
24136,188,Alisha,Hu,Alisha Hu,1980-12-29,S,Female,alisha21@adventure-works.com,Partial College,Clerical,"69, rue Royale",1 (11) 500 555-0175,2021-04-02,Roncq
24137,173,Tara,Sharma,Tara Sharma,1981-06-14,S,Female,tara9@adventure-works.com,Partial College,Clerical,Kalkweg 900,1 (11) 500 555-0156,2021-05-30,Poing
24138,269,Kristy,Gutierrez,Kristy Gutierrez,1980-11-02,M,Female,kristy10@adventure-works.com,Bachelors,Skilled Manual,9473 Camino Solano,1 (11) 500 555-0116,2021-10-22,Stoke-on-Trent
24139,131,Andrew,Williams,Andrew Williams,1978-11-24,M,Male,andrew11@adventure-works.com,Partial High School,Manual,Carlsplatz 4229,1 (11) 500 555-0197,2021-11-09,Frankfurt
24140,203,Alvin,Lin,Alvin Lin,1981-07-22,S,Male,alvin8@adventure-works.com,Graduate Degree,Manual,"83, rue de Fontfroide",1 (11) 500 555-0121,2021-04-28,Paris
24141,199,Misty,Nath,Misty Nath,1968-03-20,S,Female,misty20@adventure-works.com,Graduate Degree,Manual,"344, rue de Bas Marin",1 (11) 500 555-0146,2021-02-09,Paris
24142,209,Christian,Davis,Christian Davis,1967-12-25,M,Male,christian36@adventure-works.com,Graduate Degree,Manual,"34, place de Fontenoy",1 (11) 500 555-0114,2021-10-17,Versailles
24143,127,Stanley,Mehta,Stanley Mehta,1968-02-06,M,Male,stanley15@adventure-works.com,Graduate Degree,Manual,Am Karlshof 6883,1 (11) 500 555-0111,2021-12-25,Darmstadt
24144,254,Gerald,Sanchez,Gerald Sanchez,1979-04-02,M,Male,gerald6@adventure-works.com,Graduate Degree,Clerical,1293 F Street,1 (11) 500 555-0110,2021-10-14,London
24145,275,Cheryl,Serrano,Cheryl Serrano,1967-07-20,S,Female,cheryl19@adventure-works.com,Graduate Degree,Clerical,6614 College Blvd,1 (11) 500 555-0126,2022-01-02,Wokingham
24146,183,Craig,Suarez,Craig Suarez,1967-01-03,S,Male,craig18@adventure-works.com,Graduate Degree,Clerical,"9, avenue de Norvege",1 (11) 500 555-0155,2021-04-27,Orleans
24147,176,Kathleen,Hernandez,Kathleen Hernandez,1941-04-16,M,Female,kathleen5@adventure-works.com,Graduate Degree,Clerical,Höhenstr 6466,1 (11) 500 555-0116,2021-12-19,Stuttgart
24148,142,Brittney,Zhou,Brittney Zhou,1961-10-18,S,Female,brittney7@adventure-works.com,Partial College,Manual,Königsteiner Straße 550,1 (11) 500 555-0182,2021-04-03,Bonn
24149,223,Richard,Simmons,Richard Simmons,1962-03-08,M,Male,richard70@adventure-works.com,Partial College,Manual,"2, rue de l´Avenir",1 (11) 500 555-0119,2021-09-14,Saint-Denis
24150,155,Jack,Campbell,Jack Campbell,1966-03-20,M,Male,jack42@adventure-works.com,Partial College,Manual,Erlenweg 5194,1 (11) 500 555-0113,2021-10-21,Bottrop
24151,277,Jon,Shan,Jon Shan,1961-02-18,S,Male,jon6@adventure-works.com,Bachelors,Clerical,2050 B Avenue I,1 (11) 500 555-0180,2021-08-30,York
24152,234,Casey,Rubio,Casey Rubio,1943-11-22,S,Male,casey45@adventure-works.com,Bachelors,Clerical,8818 Gentrytown Dr.,1 (11) 500 555-0125,2021-11-23,Bury
24153,209,Seth,Jenkins,Seth Jenkins,1947-05-28,S,Male,seth54@adventure-works.com,Bachelors,Clerical,"1, rue Lamarck",1 (11) 500 555-0131,2021-04-14,Versailles
24154,279,Orlando,Ramos,Orlando Ramos,1947-01-20,S,Male,orlando17@adventure-works.com,Bachelors,Clerical,6739 Walnut Ave,1 (11) 500 555-0193,2021-03-31,York
24155,151,Tracy,Raje,Tracy Raje,1947-09-06,M,Female,tracy13@adventure-works.com,Partial College,Manual,Pflugstr 2565,1 (11) 500 555-0152,2021-10-23,Paderborn
24156,178,Wesley,Zhou,Wesley Zhou,1947-12-08,M,Male,wesley9@adventure-works.com,Partial College,Manual,Karl Liebknecht str 422,1 (11) 500 555-0175,2021-09-26,Sulzbach Taunus
24157,226,Marie,Subram,Marie Subram,1954-09-30,M,Female,marie14@adventure-works.com,Partial College,Manual,"16, avenue de Malakoff",1 (11) 500 555-0194,2021-05-24,Cergy
24158,187,Omar,Deng,Omar Deng,1949-02-11,S,Male,omar23@adventure-works.com,Partial College,Manual,"95, rue de Terre Neuve",1 (11) 500 555-0138,2021-05-16,Lille
24159,20,Christine,Luo,Christine Luo,1985-07-05,M,Female,christine3@adventure-works.com,Partial College,Manual,463 Creekside Drive,1 (11) 500 555-0157,2020-09-25,Brisbane
24160,8,Carl,Yuan,Carl Yuan,1986-05-03,S,Male,carl6@adventure-works.com,Partial College,Manual,6631 Highland Dr.,1 (11) 500 555-0194,2020-09-26,Matraville
24161,4,Luke,Kumar,Luke Kumar,1985-08-03,M,Male,luke17@adventure-works.com,Partial College,Manual,4882 Darlene Drive,1 (11) 500 555-0117,2020-10-22,Goulburn
24162,7,Grant,Raje,Grant Raje,1986-01-14,M,Male,grant16@adventure-works.com,Partial College,Manual,296 Peachwillow St.,1 (11) 500 555-0174,2020-10-12,Malabar
24163,33,Micah,Guo,Micah Guo,1985-08-27,S,Male,micah5@adventure-works.com,Partial College,Manual,86 Sierra Ridge,1 (11) 500 555-0153,2020-10-03,Cranbourne
24164,28,Teresa,Gomez,Teresa Gomez,1983-05-13,S,Female,teresa2@adventure-works.com,High School,Manual,6258 Stinson,1 (11) 500 555-0120,2020-10-16,Cloverdale
24165,19,Gilbert,Gao,Gilbert Gao,1982-10-21,S,Male,gilbert12@adventure-works.com,High School,Manual,4519 Lydia Lane,1 (11) 500 555-0179,2020-10-24,Wollongong
24166,13,Renee,Alonso,Renee Alonso,1982-11-20,S,Female,renee7@adventure-works.com,High School,Manual,929 Birchbark Place,1 (11) 500 555-0180,2020-10-14,Port Macquarie
24167,36,Lacey,Zhu,Lacey Zhu,1983-04-05,S,Female,lacey26@adventure-works.com,High School,Manual,887 Redwood Road,1 (11) 500 555-0120,2020-10-04,Melton
24168,39,Manuel,Srini,Manuel Srini,1982-11-15,M,Male,manuel7@adventure-works.com,High School,Manual,3392 El Dorado,1 (11) 500 555-0157,2020-10-26,Sunbury
24169,29,Lydia,Martinez,Lydia Martinez,1982-01-06,S,Female,lydia16@adventure-works.com,High School,Manual,9585 Carob Way,1 (11) 500 555-0129,2020-10-15,Findon
24170,29,Jaime,Hernandez,Jaime Hernandez,1982-04-23,S,Female,jaime4@adventure-works.com,High School,Manual,6325 Entrada Circle,1 (11) 500 555-0126,2020-10-08,Findon
24171,29,Jarrod,Chandra,Jarrod Chandra,1984-11-11,S,Male,jarrod2@adventure-works.com,High School,Manual,9816 Ban Bridge Pl.,1 (11) 500 555-0164,2020-10-09,Findon
24172,36,Jessie,Hernandez,Jessie Hernandez,1985-03-26,M,Female,jessie1@adventure-works.com,High School,Manual,9824 San Rafael,1 (11) 500 555-0173,2020-10-14,Melton
24173,26,Lacey,Wang,Lacey Wang,1984-07-22,S,Female,lacey13@adventure-works.com,Bachelors,Clerical,1080 Crestwood Circle,1 (11) 500 555-0132,2020-10-05,Rockhampton
24174,40,Keith,Chander,Keith Chander,1984-11-22,M,Male,keith19@adventure-works.com,Bachelors,Clerical,5465 Janin Pl.,1 (11) 500 555-0146,2020-10-16,Warrnambool
24175,26,Lacey,Luo,Lacey Luo,1983-09-05,S,Female,lacey40@adventure-works.com,Bachelors,Clerical,163 St. John Lane,1 (11) 500 555-0138,2020-10-14,Rockhampton
24176,22,Marie,Jimenez,Marie Jimenez,1983-10-18,M,Female,marie29@adventure-works.com,Bachelors,Clerical,833 Sepueveda Court,1 (11) 500 555-0138,2020-10-21,East Brisbane
24177,4,Gina,Gill,Gina Gill,1982-08-04,S,Female,gina14@adventure-works.com,Bachelors,Clerical,9589 Eastgate Avenue,1 (11) 500 555-0194,2020-09-29,Goulburn
24178,31,Clifford,Sara,Clifford Sara,1983-04-09,S,Male,clifford10@adventure-works.com,Partial College,Manual,9568 Gold Crest Ct.,1 (11) 500 555-0123,2020-10-26,Hobart
24179,6,Robyn,Blanco,Robyn Blanco,1982-09-04,M,Female,robyn12@adventure-works.com,Partial College,Manual,6270 Pinecreek Way,1 (11) 500 555-0113,2020-10-22,Lavender Bay
24180,138,Arturo,Jai,Arturo Jai,1948-10-13,S,Male,arturo36@adventure-works.com,Partial College,Manual,Zeiter Weg 9963,1 (11) 500 555-0144,2021-09-17,Berlin
24181,154,Edwin,Nath,Edwin Nath,1949-04-14,M,Male,edwin41@adventure-works.com,Partial College,Manual,Husemann Straße 9514,1 (11) 500 555-0199,2021-03-07,Bonn
24182,175,Nancy,Lopez,Nancy Lopez,1948-11-29,M,Female,nancy20@adventure-works.com,Bachelors,Clerical,Rykestr 2614,1 (11) 500 555-0147,2021-10-01,Saarlouis
24183,219,Ruth,Perez,Ruth Perez,1967-02-23,S,Female,ruth25@adventure-works.com,Graduate Degree,Clerical,"16, rue de Linois",1 (11) 500 555-0167,2021-05-29,Suresnes
24184,262,Alexandra,Jackson,Alexandra Jackson,1967-03-24,S,Female,alexandra75@adventure-works.com,Graduate Degree,Clerical,755 Ptarmigan Dr.,1 (11) 500 555-0121,2021-08-08,Oxford
24185,223,Tara,She,Tara She,1966-05-25,S,Female,tara0@adventure-works.com,High School,Manual,Attaché de Presse,1 (11) 500 555-0115,2022-01-05,Saint-Denis
24186,262,Theodore,Alonso,Theodore Alonso,1971-02-15,S,Male,theodore8@adventure-works.com,Partial College,Manual,832 Bellows Ct.,1 (11) 500 555-0174,2021-08-05,Oxford
24187,269,Daisy,Serrano,Daisy Serrano,1971-02-04,S,Female,daisy11@adventure-works.com,Graduate Degree,Clerical,5253 Harris Court,1 (11) 500 555-0158,2021-08-13,Stoke-on-Trent
24188,236,Charles,Turner,Charles Turner,1975-10-31,S,Male,charles41@adventure-works.com,Partial College,Manual,9040 Pierce,1 (11) 500 555-0180,2021-07-11,Cheltenham
24189,263,Andre,Suri,Andre Suri,1965-04-30,M,Male,andre0@adventure-works.com,Graduate Degree,Clerical,7430 Partridge Dr.,1 (11) 500 555-0174,2021-08-29,Oxford
24190,220,Austin,Chen,Austin Chen,1975-05-01,S,Male,austin22@adventure-works.com,Partial College,Manual,"71, avenue Reille",1 (11) 500 555-0119,2021-06-17,Bobigny
24191,168,Marshall,He,Marshall He,1966-03-11,M,Male,marshall17@adventure-works.com,Graduate Degree,Clerical,Hellweg 4924,1 (11) 500 555-0158,2021-10-10,Kiel
24192,237,Regina,Prasad,Regina Prasad,1965-07-03,S,Female,regina8@adventure-works.com,Graduate Degree,Clerical,9224 Nob Hill Drive,1 (11) 500 555-0122,2021-09-15,Esher-Molesey
24193,245,Louis,Becker,Louis Becker,1965-06-15,M,Male,louis36@adventure-works.com,Bachelors,Clerical,512 Palms Dr,1 (11) 500 555-0142,2021-09-20,London
24194,206,Armando,Martin,Armando Martin,1964-07-20,M,Male,armando0@adventure-works.com,Bachelors,Clerical,Midi-Couleurs,1 (11) 500 555-0154,2021-06-25,Roissy en Brie
24195,183,Dawn,Zhao,Dawn Zhao,1981-11-30,M,Female,dawn12@adventure-works.com,High School,Manual,"8848, avenue de Villiers",1 (11) 500 555-0149,2021-05-14,Orleans
24196,180,Armando,Gill,Armando Gill,1975-09-24,M,Male,armando14@adventure-works.com,High School,Manual,"8026, rue Maillard",1 (11) 500 555-0165,2021-07-18,Colomiers
24197,272,Whitney,Mehta,Whitney Mehta,1981-03-16,S,Female,whitney13@adventure-works.com,Partial College,Manual,5826 Norman Avenue,1 (11) 500 555-0158,2021-09-26,Warrington
24198,223,Chelsea,Madan,Chelsea Madan,1976-02-25,M,Female,chelsea8@adventure-works.com,Bachelors,Clerical,"115, quai Paul Doumer",1 (11) 500 555-0186,2021-06-12,Saint-Denis
24199,260,Veronica,Prasad,Veronica Prasad,1975-11-03,M,Female,veronica10@adventure-works.com,Graduate Degree,Clerical,2956 East Altarinda Dr.,1 (11) 500 555-0182,2021-10-21,Milton Keynes
24200,274,Grant,Jai,Grant Jai,1981-10-19,S,Male,grant13@adventure-works.com,Graduate Degree,Clerical,3128 Morgan Territory Rd,1 (11) 500 555-0128,2021-10-28,West Sussex
24201,207,Olivia,Gonzales,Olivia Gonzales,1975-01-23,M,Female,olivia62@adventure-works.com,High School,Manual,"16, rue Surcouf",1 (11) 500 555-0156,2021-07-12,Chatou
24202,271,Tamara,Black,Tamara Black,1975-04-19,S,Female,tamara30@adventure-works.com,Partial College,Manual,215 Denkinger Court,1 (11) 500 555-0196,2021-08-29,Warrington
24203,192,Keith,Xie,Keith Xie,1975-03-12,S,Male,keith5@adventure-works.com,Bachelors,Clerical,"15, rue Basse-du-Rocher",1 (11) 500 555-0148,2021-08-14,Paris
24204,150,Darren,Gonzalez,Darren Gonzalez,1980-07-08,S,Male,darren19@adventure-works.com,Bachelors,Clerical,Zeiter Weg 7765,1 (11) 500 555-0174,2021-10-23,München
24205,117,Katherine,Anderson,Katherine Anderson,1975-06-19,S,Female,katherine80@adventure-works.com,Bachelors,Clerical,Bundesallee 11,1 (11) 500 555-0172,2021-10-02,Erlangen
24206,168,Marie,Munoz,Marie Munoz,1980-02-20,M,Female,marie31@adventure-works.com,Graduate Degree,Clerical,Kapellstr 4924,1 (11) 500 555-0110,2021-02-17,Kiel
24207,271,Stacey,Guo,Stacey Guo,1974-01-02,M,Female,stacey19@adventure-works.com,High School,Manual,2678 Village Pl,1 (11) 500 555-0188,2021-12-15,Warrington
24208,196,Sabrina,Diaz,Sabrina Diaz,1974-08-31,S,Female,sabrina0@adventure-works.com,Graduate Degree,Clerical,"25, rue de Cambrai",1 (11) 500 555-0190,2021-08-28,Paris
24209,179,Chelsea,Jordan,Chelsea Jordan,1975-05-10,M,Female,chelsea1@adventure-works.com,Graduate Degree,Skilled Manual,"6935, rue Malar",1 (11) 500 555-0172,2021-08-04,Saint Ouen
24210,168,Ricardo,Shan,Ricardo Shan,1974-12-14,S,Male,ricardo10@adventure-works.com,Graduate Degree,Skilled Manual,Potsdamer Straße 929,1 (11) 500 555-0196,2021-03-25,Kiel
24211,265,Sharon,Shan,Sharon Shan,1974-07-18,S,Female,sharon17@adventure-works.com,Graduate Degree,Skilled Manual,5850 Westwood Dr,1 (11) 500 555-0145,2021-10-15,Peterborough
24212,270,Tony,Raje,Tony Raje,1958-03-25,S,Male,tony16@adventure-works.com,Partial College,Manual,9395 Asilomaar Dr,1 (11) 500 555-0187,2021-09-07,W. York
24213,266,Martin,Rana,Martin Rana,1957-03-10,S,Male,martin16@adventure-works.com,Partial College,Manual,9494 Candelero Dr.,1 (11) 500 555-0144,2021-09-19,Reading
24214,160,Michele,Romero,Michele Romero,1956-12-31,S,Female,michele42@adventure-works.com,Partial College,Manual,Moritzstr 45,1 (11) 500 555-0176,2021-10-09,Paderborn
24215,150,Lisa,Xu,Lisa Xu,1964-07-11,M,Female,lisa16@adventure-works.com,High School,Manual,Höhenstr 7477,1 (11) 500 555-0111,2021-12-15,München
24216,266,Tara,Black,Tara Black,1958-08-06,S,Female,tara21@adventure-works.com,High School,Manual,2197 Clayton Road,1 (11) 500 555-0116,2021-12-07,Reading
24217,236,Lauren,Morgan,Lauren Morgan,1973-10-24,S,Female,lauren4@adventure-works.com,High School,Manual,3594 Vista Del Sol,1 (11) 500 555-0184,2021-09-06,Cheltenham
24218,261,Bryant,Lopez,Bryant Lopez,1973-10-24,S,Male,bryant16@adventure-works.com,Partial College,Manual,3594 Vista Del Sol,1 (11) 500 555-0144,2021-05-05,Newcastle upon Tyne
24219,183,Tina,Lopez,Tina Lopez,1973-12-15,M,Female,tina18@adventure-works.com,Bachelors,Clerical,"6, avenue des Laurentides",1 (11) 500 555-0177,2021-08-01,Orleans
24220,60,Hunter,Edwards,Hunter Edwards,1974-04-08,M,Male,hunter30@adventure-works.com,Bachelors,Management,7332 Blue Jay Drive,871-555-0181,2021-09-23,Port Hammond
24221,301,Heidi,Perez,Heidi Perez,1973-09-07,S,Female,heidi24@adventure-works.com,Graduate Degree,Management,6110 Price Lane,904-555-0191,2021-12-05,Burbank
24222,543,Sierra,Green,Sierra Green,1985-02-19,S,Female,sierra13@adventure-works.com,High School,Skilled Manual,1679 Bay View Drive,317-555-0135,2021-10-03,Lebanon
24223,545,Abigail,Alexander,Abigail Alexander,1984-10-23,S,Female,abigail44@adventure-works.com,High School,Skilled Manual,5225 Harbor View Dr,142-555-0123,2021-04-06,Milwaukie
24224,637,Nicole,Perry,Nicole Perry,1985-04-15,S,Female,nicole56@adventure-works.com,High School,Skilled Manual,6401 Cook Street,168-555-0179,2021-12-13,Seattle
24225,299,Jeffery,Yang,Jeffery Yang,1985-04-04,S,Male,jeffery5@adventure-works.com,Partial College,Skilled Manual,197 Adobe Dr,994-555-0154,2021-08-04,Berkeley
24226,315,Brian,Morris,Brian Morris,1984-09-22,S,Male,brian30@adventure-works.com,Partial College,Skilled Manual,835 Ofarrell Dr.,759-555-0173,2021-08-12,Downey
24227,316,Sara,Phillips,Sara Phillips,1984-12-11,S,Female,sara31@adventure-works.com,Partial College,Skilled Manual,4803 Panoramic Ave.,807-555-0167,2021-07-27,El Cajon
24228,13,Terry,Xu,Terry Xu,1950-04-10,S,Male,terry8@adventure-works.com,High School,Skilled Manual,5634 Haviland Place,1 (11) 500 555-0114,2021-11-11,Port Macquarie
24229,37,Pedro,Kapoor,Pedro Kapoor,1949-12-02,M,Male,pedro1@adventure-works.com,High School,Skilled Manual,9837 Larkwood Ct,1 (11) 500 555-0118,2021-05-23,Seaford
24230,16,Andres,Sharma,Andres Sharma,1955-06-16,M,Male,andres6@adventure-works.com,High School,Skilled Manual,4110 Hanson Lane,1 (11) 500 555-0117,2021-08-19,Springwood
24231,361,Makayla,Cox,Makayla Cox,1985-04-16,S,Female,makayla9@adventure-works.com,Partial College,Skilled Manual,30 Rolling Green Circle,392-555-0143,2021-12-25,San Gabriel
24232,383,Ryan,Johnson,Ryan Johnson,1984-08-16,S,Male,ryan40@adventure-works.com,Partial College,Skilled Manual,7251 Millfield Place,584-555-0116,2021-12-18,West Covina
24233,383,Jada,Parker,Jada Parker,1984-11-20,S,Female,jada20@adventure-works.com,Partial College,Skilled Manual,7070 Grasswood Ct.,477-555-0175,2021-11-30,West Covina
24234,383,Eduardo,Martinez,Eduardo Martinez,1985-04-14,S,Male,eduardo16@adventure-works.com,Partial College,Skilled Manual,5697 Jacqueline Way,954-555-0173,2021-12-11,West Covina
24235,51,Jill,Martinez,Jill Martinez,1984-02-20,S,Female,jill7@adventure-works.com,High School,Skilled Manual,3952 Morello Ave.,885-555-0112,2019-11-09,Langford
24236,614,Isabella,Nelson,Isabella Nelson,1984-05-08,S,Female,isabella39@adventure-works.com,Partial College,Skilled Manual,4760 Brown Dr.,715-555-0147,2021-05-04,Edmonds
24237,623,Chloe,Henderson,Chloe Henderson,1983-10-04,S,Female,chloe71@adventure-works.com,Partial College,Skilled Manual,6165 Silverwood Drive,903-555-0123,2021-12-15,Kirkland
24238,299,Sean,Richardson,Sean Richardson,1984-03-06,M,Male,sean17@adventure-works.com,Partial College,Skilled Manual,9277 Claycord Ave.,726-555-0144,2021-12-19,Berkeley
24239,329,Miguel,Hernandez,Miguel Hernandez,1984-05-26,M,Male,miguel26@adventure-works.com,Partial College,Skilled Manual,8370 Birchwood Dr,145-555-0139,2021-12-02,Imperial Beach
24240,10,Edwin,Hu,Edwin Hu,1950-10-07,M,Male,edwin21@adventure-works.com,Partial High School,Clerical,7910 Mary Dr.,1 (11) 500 555-0131,2021-12-19,Newcastle
24241,11,Colin,Zhao,Colin Zhao,1951-08-06,S,Male,colin11@adventure-works.com,High School,Skilled Manual,7948 Sony Hill Circle,1 (11) 500 555-0195,2020-10-04,North Ryde
24242,25,Amy,Zeng,Amy Zeng,1951-10-04,M,Female,amy29@adventure-works.com,Partial College,Clerical,9446 Camelback Ct.,1 (11) 500 555-0159,2020-10-14,Hervey Bay
24243,37,Karen,Lin,Karen Lin,1957-07-04,M,Female,karen17@adventure-works.com,Partial College,Clerical,8741 Clyde Street,1 (11) 500 555-0123,2021-06-15,Seaford
24244,30,Anne,Serrano,Anne Serrano,1952-04-10,M,Female,anne18@adventure-works.com,Bachelors,Management,5379 Treasure Island Way,1 (11) 500 555-0160,2020-10-15,Perth
24245,21,Omar,Liang,Omar Liang,1952-08-31,M,Male,omar16@adventure-works.com,Partial High School,Clerical,4717 Carpetta Circle,1 (11) 500 555-0141,2021-12-18,Caloundra
24246,3,Victor,Ramos,Victor Ramos,1953-03-20,M,Male,victor17@adventure-works.com,Partial High School,Clerical,3925 Boyd,1 (11) 500 555-0164,2021-05-09,Darlinghurst
24247,29,George,Sara,George Sara,1952-12-21,M,Male,george16@adventure-works.com,High School,Skilled Manual,5564 Marsh Elder,1 (11) 500 555-0191,2020-10-24,Findon
24248,36,Jake,Lin,Jake Lin,1958-10-01,S,Male,jake8@adventure-works.com,High School,Skilled Manual,3567 Sierra Street,1 (11) 500 555-0155,2020-10-05,Melton
24249,13,Jesse,Howard,Jesse Howard,1952-09-14,S,Male,jesse11@adventure-works.com,Partial College,Clerical,9409 Cedar Point Loop,1 (11) 500 555-0117,2020-10-04,Port Macquarie
24250,14,Carmen,Suri,Carmen Suri,1953-01-18,M,Female,carmen4@adventure-works.com,Partial College,Clerical,9657 Wiget Lane,1 (11) 500 555-0118,2020-10-20,Rhodes
24251,17,Jay,Browning,Jay Browning,1952-07-31,S,Male,jay45@adventure-works.com,Partial College,Clerical,4001 Camino Solano,1 (11) 500 555-0168,2020-10-15,St. Leonards
24252,19,Jaclyn,Xu,Jaclyn Xu,1953-05-21,M,Female,jaclyn13@adventure-works.com,Partial College,Clerical,6719 Santa Teresa Dr,1 (11) 500 555-0174,2020-10-15,Wollongong
24253,25,Fernando,Wood,Fernando Wood,1954-05-14,M,Male,fernando46@adventure-works.com,Partial High School,Clerical,3229 Pembroke Dr.,1 (11) 500 555-0194,2021-10-09,Hervey Bay
24254,359,Emily,Washington,Emily Washington,1984-02-12,S,Female,emily38@adventure-works.com,Partial College,Skilled Manual,1908 Stanford Street,908-555-0122,2021-12-26,San Diego
24255,49,Chloe,Lee,Chloe Lee,1983-03-12,S,Female,chloe31@adventure-works.com,Partial High School,Clerical,9342 Temple Drive,769-555-0122,2021-12-30,Cliffside
24256,54,Kayla,Barnes,Kayla Barnes,1983-01-22,S,Female,kayla27@adventure-works.com,Partial High School,Clerical,8965 Rheem Blvd.,714-555-0162,2021-03-25,N. Vancouver
24257,18,Alan,Shen,Alan Shen,1959-01-08,M,Male,alan3@adventure-works.com,Partial High School,Clerical,9826 Olive Ave.,484-555-0100,2020-10-25,Sydney
24258,68,Hailey,Edwards,Hailey Edwards,1982-10-08,S,Female,hailey44@adventure-works.com,Bachelors,Professional,1979 Driving Drive,210-555-0193,2021-11-27,Vancouver
24259,611,Gavin,Price,Gavin Price,1983-01-31,S,Male,gavin0@adventure-works.com,Bachelors,Professional,3168 Limewood Pl.,977-555-0116,2022-01-08,Bremerton
24260,638,Blake,Perry,Blake Perry,1982-09-06,S,Male,blake55@adventure-works.com,Partial College,Skilled Manual,2651 Ancona Ct.,966-555-0193,2021-12-07,Sedro Woolley
